consent_key.keys,consent_key.rt,intro_key_2.keys,intro_key_2.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,keyTraining.keys,keyTraining.corr,keyTraining.rt,practiceloop.thisRepN,practiceloop.thisTrialN,practiceloop.thisN,practiceloop.thisIndex,practiceloop.ran,s11,s1_1,s12,s22,s13,s23,s33,s14,s24,s34,s44,s15,s25,s35,s45,s55,t11,t1_1,t12,t22,t13,t23,t33,t14,t24,t34,t44,t15,t25,t35,t45,t55,corrans,study,o11,o1_1,o12,o22,o13,o23,o33,o14,o24,o34,o44,o15,o25,o35,o45,o55,ot11,ot1_1,ot12,ot22,ot13,ot23,ot33,ot14,ot24,ot34,ot44,ot15,ot25,ot35,ot45,ot55,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.corr,key_resp.rt,testloop.thisRepN,testloop.thisTrialN,testloop.thisN,testloop.thisIndex,testloop.ran,setsize,key_resp_3.keys,key_resp_3.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/25possible.bmp,images/25possible.bmp,images/25possible.bmp,images/25possible.bmp,,,,,,,,,,,,,,images/25possible.bmp,,,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,0,0.899,0,51,51,83,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,,images/05impossible.bmp,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,0,1.603,0,52,52,97,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/55impossible.bmp,images/55impossible.bmp,images/55impossible.bmp,images/55impossible.bmp,,,,,,,,,,,,,,images/55impossible.bmp,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.868,0,53,53,87,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/03possible.bmp,images/03possible.bmp,images/03possible.bmp,images/03possible.bmp,,,,,,,,,,,,,,images/03possible.bmp,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.875,0,54,54,72,1,4,,
,,,,,,,,,,,,,,,,,,,,,images/22impossible.bmp,,,,,,,,,,,,,,,,images/22impossible.bmp,,,,,,,,,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.636,0,55,55,3,1,1,,
,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,,,,,,,,,,,,,,,,images/25impossible.bmp,,,,,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.88,0,56,56,11,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,,,,,,,,,,,,,,images/25impossible.bmp,,,,,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.385,0,57,57,53,1,3,,
,,,,,,,,,,,,,,,,,,,,,,images/24possible.bmp,images/24possible.bmp,,,,,,,,,,,,,,,images/24possible.bmp,,,,,,,,,,,,,,d,possible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,0,0.921,0,58,58,34,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.818,0,59,59,65,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/65impossible.bmp,images/65impossible.bmp,images/65impossible.bmp,images/65impossible.bmp,,,,,,,,,,,,,,,images/65impossible.bmp,,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,0,1.498,0,60,60,88,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/38impossible.bmp,images/38impossible.bmp,images/38impossible.bmp,images/38impossible.bmp,,,,,,,,,,,,,images/38impossible.bmp,,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,0,1.132,0,61,61,84,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,images/22impossible.bmp,images/22impossible.bmp,images/22impossible.bmp,,,,,,,,,,,,,,,,images/22impossible.bmp,,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,0,1.49,0,62,62,57,1,3,,
,,,,,,,,,,,,,,,,,,,,images/38possible.bmp,,,,,,,,,,,,,,,,images/38possible.bmp,,,,,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.909,0,63,63,12,1,1,,
,,,,,,,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,,,,,s,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.714,0,64,64,16,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/25possible.bmp,images/25possible.bmp,,,,,,,,,,,,,,,,images/25possible.bmp,,,,,,,,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1,0,65,65,35,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,,,,,,,,,,,,,,images/44possible.bmp,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.338,0,66,66,110,1,5,,
,,,,,,,,,,,,,,,,,,,,,,images/55impossible.bmp,images/55impossible.bmp,,,,,,,,,,,,,,,,images/55impossible.bmp,,,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.906,0,67,67,45,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,,,images/05impossible.bmp,,,,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.281,0,68,68,49,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,,,,,,,,,,,,,,images/25impossible.bmp,,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,0,1.288,0,69,69,59,1,3,,
,,,,,,,,,,,,,,,,,,,,,,images/65impossible.bmp,images/65impossible.bmp,,,,,,,,,,,,,,,images/65impossible.bmp,,,,,,,,,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.818,0,70,70,40,1,2,,
,,,,,,,,,,,,,,,,,,,,,,images/69impossible.bmp,images/69impossible.bmp,,,,,,,,,,,,,,,,images/69impossible.bmp,,,,,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.778,0,71,71,47,1,2,,
,,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,s,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.8,0,72,72,4,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/08impossible.bmp,images/08impossible.bmp,images/08impossible.bmp,images/08impossible.bmp,images/08impossible.bmp,,,,,,,,,,,,,images/08impossible.bmp,,,,d,impossible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.871,0,73,73,104,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,images/05impossible.bmp,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.439,0,74,74,103,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,,,,,,,,,,,,images/55possible.bmp,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.928,0,75,75,117,1,5,,
,,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.831,0,76,76,15,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/44impossible.bmp,images/44impossible.bmp,,,,,,,,,,,,,,,images/44impossible.bmp,,,,,,,,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.847,0,77,77,38,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/03impossible.bmp,images/03impossible.bmp,images/03impossible.bmp,,,,,,,,,,,,,,,images/03impossible.bmp,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,0,1.545,0,78,78,54,1,3,,
,,,,,,,,,,,,,,,,,,,,,,images/42impossible.bmp,images/42impossible.bmp,,,,,,,,,,,,,,,,images/42impossible.bmp,,,,,,,,,,,,,d,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,0,1.747,0,79,79,43,1,2,,
,,,,,,,,,,,,,,,,,,,,images/03impossible.bmp,,,,,,,,,,,,,,,,images/03impossible.bmp,,,,,,,,,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.636,0,80,80,0,1,1,,
,,,,,,,,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.666,0,81,81,22,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/03possible.bmp,images/03possible.bmp,,,,,,,,,,,,,,,images/03possible.bmp,,,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.802,0,82,82,24,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,images/24impossible.bmp,images/24impossible.bmp,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,s,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,0,0.921,0,83,83,52,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,,,,,,,,,,,,,,,,images/42impossible.bmp,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.435,0,84,84,85,1,4,,
,,,,,,,,,,,,,,,,,,,,,,images/08possible.bmp,images/08possible.bmp,,,,,,,,,,,,,,,images/08possible.bmp,,,,,,,,,,,,,,d,possible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.831,0,85,85,32,1,2,,
,,,,,,,,,,,,,,,,,,,,,,images/05possible.bmp,images/05possible.bmp,,,,,,,,,,,,,,,,images/05possible.bmp,,,,,,,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.984,0,86,86,31,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,,,,,,,,,,,,,,images/44possible.bmp,,,,,,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.013,0,87,87,68,1,3,,
,,,,,,,,,,,,,,,,,,,,,,images/08possible.bmp,images/08possible.bmp,,,,,,,,,,,,,,,images/08possible.bmp,,,,,,,,,,,,,,s,possible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.866,0,88,88,26,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/22possible.bmp,images/22possible.bmp,images/22possible.bmp,images/22possible.bmp,,,,,,,,,,,,,,,images/22possible.bmp,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.765,0,89,89,81,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/69impossible.bmp,images/69impossible.bmp,images/69impossible.bmp,images/69impossible.bmp,,,,,,,,,,,,,,images/69impossible.bmp,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,0,1.368,0,90,90,95,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,,,,,,,,,,,,,,,,images/38possible.bmp,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,0,1.571,0,91,91,114,1,5,,
,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.688,0,92,92,23,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,images/65possible.bmp,images/65possible.bmp,images/65possible.bmp,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.689,0,93,93,70,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,images/08impossible.bmp,images/08impossible.bmp,images/08impossible.bmp,,,,,,,,,,,,,,,images/08impossible.bmp,,,,,,,,,,,d,impossible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,0,1.246,0,94,94,56,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,images/08impossible.bmp,images/08impossible.bmp,images/08impossible.bmp,,,,,,,,,,,,,,,images/08impossible.bmp,,,,,,,,,,,s,impossible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.748,0,95,95,50,1,3,,
,,,,,,,,,,,,,,,,,,,,,,images/38impossible.bmp,images/38impossible.bmp,,,,,,,,,,,,,,,images/38impossible.bmp,,,,,,,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.829,0,96,96,36,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,,,,,,,,,,,,,,,,images/25impossible.bmp,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.363,0,97,97,107,1,5,,
,,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.792,0,98,98,17,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.816,0,99,99,67,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,images/24impossible.bmp,images/24impossible.bmp,images/24impossible.bmp,images/24impossible.bmp,,,,,,,,,,,,images/24impossible.bmp,,,,,s,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,0,1.33,0,100,100,100,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/03possible.bmp,images/03possible.bmp,images/03possible.bmp,images/03possible.bmp,,,,,,,,,,,,,,,,images/03possible.bmp,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.898,0,101,101,78,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/25possible.bmp,images/25possible.bmp,images/25possible.bmp,images/25possible.bmp,,,,,,,,,,,,,,,images/25possible.bmp,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,0,1.878,0,102,102,77,1,4,,
,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,d,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.637,0,103,103,10,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,,,,,,,,,,,,,images/42possible.bmp,,,,s,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,0,2.19,0,104,104,109,1,5,,
,,,,,,,,,,,,,,,,,,,,,images/08impossible.bmp,,,,,,,,,,,,,,,,images/08impossible.bmp,,,,,,,,,,,,,,,s,impossible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.804,0,105,105,2,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/44impossible.bmp,images/44impossible.bmp,images/44impossible.bmp,images/44impossible.bmp,,,,,,,,,,,,,images/44impossible.bmp,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.055,0,106,106,92,1,4,,
,,,,,,,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.802,0,107,107,19,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,,,,,,,,,,,,,,images/69possible.bmp,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,s,0,1.352,0,108,108,119,1,5,,
,,,,,,,,,,,,,,,,,,,,,,images/38impossible.bmp,images/38impossible.bmp,,,,,,,,,,,,,,,images/38impossible.bmp,,,,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.808,0,109,109,42,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/65impossible.bmp,images/65impossible.bmp,images/65impossible.bmp,images/65impossible.bmp,,,,,,,,,,,,,,,images/65impossible.bmp,,,,,,,d,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,monica,2021-02-26_11h08.02.715,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.15,0,110,110,94,1,4,,
